Open,High,Low,Close,Adj Close,Volume,Return,Z_Score,Anomaly,Close_Diff,Lag_1,Lag_2,Lag_3,Lag_7,MA_7,MA_30
75.580002,75.875717,74.921425,74.964287,67.397652,98735000,-0.01307130470647222,-0.8682060513505607,0,-0.9928589999999957,75.957146,75.881432,74.991432,74.230003,74.92265442857142,75.8299049
81.172859,81.428574,80.104286,81.110001,72.923035,189977900,0.08198189092360741,5.026973581147005,1,6.145713999999998,74.964287,75.957146,75.881432,74.525711,75.86326728571429,75.97828596666666
80.647141,81.71286,80.565712,81.705711,73.458626,97568800,0.00734447038164876,0.39797611836342317,0,0.5957099999999969,81.110001,74.964287,75.957146,73.994286,76.96489942857143,76.17490486666665
81.828575,85.10714,81.792854,84.870003,76.303528,167371400,0.03872791707301837,2.3443710239334195,0,3.164292000000003,81.705711,81.110001,74.964287,74.144287,78.49714457142856,76.50538126666666
84.82,85.139999,84.215714,84.618568,76.077469,84344400,-0.002962589738567556,-0.24126562925856826,0,-0.25143500000000074,84.870003,81.705711,81.110001,74.991432,79.87244971428571,76.81771443333334
84.662857,85.632858,84.257141,84.298569,75.78978,114160200,-0.0037816640905574683,-0.292064452016128,0,-0.3199989999999957,84.618568,84.870003,81.705711,75.881432,81.07489785714286,77.0971906
84.571426,84.971428,83.765717,84.497147,75.96833,61012000,0.002355650900788042,0.08857056078245971,0,0.1985779999999977,84.298569,84.618568,84.870003,75.957146,82.294898,77.3839526
84.620003,84.885712,84.244286,84.654289,76.109573,47878600,0.0018597314297488232,0.05781373724117716,0,0.15714200000000744,84.497147,84.298569,84.618568,74.964287,83.67918399999999,77.68814316666665
84.305717,85.85714,84.285713,85.851425,77.185883,71766800,0.014141468957349579,0.8195245713110314,0,1.1971360000000004,84.654289,84.497147,84.298569,81.110001,84.35653028571429,78.01238123333334
85.971428,86.344284,84.915718,84.915718,76.344643,93641100,-0.010899143491211793,-0.7334890597773475,0,-0.9357070000000078,85.851425,84.654289,84.497147,81.705711,84.81510271428571,78.27533366666667
85.035713,85.327141,83.961426,84.618568,76.077469,70716100,-0.003499352145853618,-0.2745555233010344,0,-0.297150000000002,84.915718,85.851425,84.654289,84.870003,84.77918342857143,78.50076216666668
84.035713,84.915718,83.771431,83.998573,75.941864,57574300,-0.00732693798363504,-0.5119416093021734,0,-0.619995000000003,84.618568,84.915718,85.851425,84.618568,84.69061271428572,78.7303337
83.505714,83.75,82.904289,83.648575,75.625427,72899400,-0.004166713641670983,-0.315945145938936,0,-0.34999799999999937,83.998573,84.618568,84.915718,84.298569,84.59775642857143,78.95928623333334
83.927139,84.808571,83.914284,84.690002,76.566986,53302200,0.012450026793642488,0.7146216763905978,0,1.041427000000013,83.648575,83.998573,84.618568,84.497147,84.62530714285715,79.2258102
84.571426,84.934288,84.385712,84.822861,76.687088,39934300,0.0015687684125924584,0.03976827079283567,0,0.13285899999999629,84.690002,83.648575,83.998573,84.654289,84.64938885714287,79.49733426666667
84.632858,85.342857,84.534286,84.83857,76.701286,41601000,0.0001851977145641559,-0.046040499181393295,0,0.015709000000001083,84.822861,84.690002,83.648575,85.851425,84.50469528571429,79.7460009
84.957146,85.228569,84.005714,84.117142,76.049042,57711500,-0.0085035379544941,-0.5849140973687458,0,-0.7214280000000031,84.83857,84.822861,84.690002,84.915718,84.390613,79.96633426666668
84.089996,85.361427,83.628571,85.358574,77.17144,69064100,0.01475837112963263,0.8577847170870846,0,1.2414320000000032,84.117142,84.83857,84.822861,84.618568,84.49632814285714,80.24595336666667
85.407143,86.761429,85.332855,86.370003,78.085861,79438800,0.01184917873628022,0.6773572035182427,0,1.0114289999999926,85.358574,84.117142,84.83857,83.998573,84.83510385714285,80.59247716666667
86.358574,86.628571,85.818573,86.387146,78.101318,58709000,0.00019848326275972994,-0.04521653221626447,0,0.01714300000000435,86.370003,85.358574,84.117142,83.648575,85.22632828571429,80.97933453333333
86.261429,86.671425,86.008568,86.615715,78.307983,49214900,0.0026458681711742926,0.10656977616958188,0,0.22856899999999314,86.387146,86.370003,85.358574,84.690002,85.50143014285713,81.37395353333334
86.657143,87.121429,86.300003,86.752853,78.431961,50190000,0.0015832923621308392,0.040669043154401494,0,0.1371380000000073,86.615715,86.387146,86.370003,84.822861,85.77714328571429,81.7403819
86.75,87.818573,86.638573,87.732857,79.317978,58052400,0.011296504565676768,0.6430804651892272,0,0.9800039999999939,86.752853,86.615715,86.387146,84.83857,86.19061285714285,82.17204846666665
87.982857,89.408569,87.947144,89.375717,80.803261,87216500,0.018725709570816873,1.1038382307923387,0,1.6428599999999989,87.732857,86.752853,86.615715,84.117142,86.94183785714286,82.67690560000001
89.431427,89.975716,89.111427,89.144287,80.594025,78870400,-0.002589405800235256,-0.2181208381986913,0,-0.23142999999998892,89.375717,87.732857,86.752853,85.358574,87.482654,83.16419146666667
89.692856,90.98143,89.681427,90.76857,82.062523,94118500,0.018220831134136306,1.0725257740455965,0,1.6242829999999913,89.144287,89.375717,87.732857,86.370003,88.11102071428571,83.72333426666665
91.139999,92.024284,89.842857,90.428574,81.755142,141005200,-0.003745745911828302,-0.28983681396275174,0,-0.3399959999999993,90.76857,89.144287,89.375717,86.387146,88.68836757142856,84.26614383333335
90.565712,90.690002,88.928574,89.807144,81.193321,92337700,-0.006872053517066434,-0.4837297682937879,0,-0.6214300000000037,90.428574,90.76857,89.144287,86.615715,89.144286,84.7600009
89.779999,91.248573,89.75,91.077141,82.341492,73177300,0.01414138055654024,0.8195190887110277,0,1.2699970000000036,89.807144,90.428574,90.76857,86.752853,89.76204142857141,85.26652453333332
91.062859,92.555717,90.872856,92.117142,83.281761,83870500,0.01141890257622391,0.6506715646157404,0,1.0400010000000037,91.077141,89.807144,90.428574,87.732857,90.38836785714285,85.80519106666667
92.314285,92.767143,91.80143,92.478569,83.608528,75951400,0.0039235585489614255,0.18581187047098854,0,0.36142699999999195,92.117142,91.077141,89.807144,89.375717,90.83163242857142,86.38900046666666
92.842857,93.03714,92.067146,92.224289,83.378609,87484600,-0.0027496100204577045,-0.2280566709693327,0,-0.2542799999999943,92.478569,92.117142,91.077141,89.144287,91.27163271428572,86.75947673333332
92.699997,93.879997,91.75,93.699997,84.712776,75415000,0.01600129440954534,0.9348705631328516,0,1.4757079999999974,92.224289,92.478569,92.117142,90.76857,91.690408,87.15928626666667
94.730003,95.050003,93.57,94.25,85.210014,62777000,0.005869829430197315,0.30651919001274286,0,0.5500030000000038,93.699997,92.224289,92.478569,90.428574,92.23632599999999,87.47195283333333
94.129997,94.760002,93.470001,93.860001,84.85743,45681000,-0.004137920424403196,-0.3141593965291874,0,-0.3899990000000031,94.25,93.699997,92.224289,89.807144,92.81530557142857,87.7800006
94.040001,94.120003,91.900002,92.290001,83.438034,54749000,-0.016727040094533963,-1.0949340078242542,0,-1.5699999999999932,93.860001,94.25,93.699997,91.077141,92.9885712857143,88.04638166666665
92.199997,92.440002,90.879997,91.279999,82.524895,54525000,-0.010943785773715575,-0.7362577649515396,0,-1.010002,92.290001,93.860001,94.25,92.117142,92.86897942857142,88.27247673333333
91.510002,92.75,91.449997,92.199997,83.356644,35561000,0.010078856376849687,0.5675621750913676,0,0.9199979999999925,91.279999,92.290001,93.860001,92.478569,92.82918342857143,88.52400033333333
92.309998,92.699997,91.800003,92.080002,83.248161,29726000,-0.0013014642505899676,-0.1382429683281747,0,-0.11999500000000296,92.199997,91.279999,92.290001,92.224289,92.808571,88.73161956666667
92.269997,92.290001,91.349998,92.18,83.338585,33514000,0.0010859904195050785,0.009826479009812915,0,0.09999800000001358,92.080002,92.199997,91.279999,93.699997,92.59142857142858,88.9737623
92.290001,92.300003,91.339996,91.860001,83.049271,35528000,-0.003471458016923501,-0.27282553516496955,0,-0.3199990000000099,92.18,92.080002,92.199997,94.25,92.25000014285715,89.21514339999999
91.849998,92.550003,90.900002,90.910004,82.190399,100898000,-0.010341791744591822,-0.6989222191463604,0,-0.9499969999999962,91.860001,92.18,92.080002,93.860001,91.82857200000001,89.44552443333333
91.32,91.620003,90.599998,90.830002,82.118065,43694000,-0.0008800131611479411,-0.11210465848910693,0,-0.08000200000000746,90.910004,91.860001,92.18,92.290001,91.6200007142857,89.68490533333332
90.75,91.739998,90.190002,90.279999,81.620804,39036000,-0.0060553009786347145,-0.4330749439353138,0,-0.5500029999999896,90.830002,90.910004,91.860001,91.279999,91.47714357142857,89.87123856666668
90.209999,90.699997,89.650002,90.360001,81.69313,36869000,0.0008861541967895015,-0.002567322399798146,0,0.08000199999999325,90.279999,90.830002,90.910004,92.199997,91.21428700000001,90.0558099
90.370003,91.050003,89.800003,90.900002,82.181358,32629000,0.005976106618237109,0.3131104793447666,0,0.5400010000000037,90.360001,90.279999,90.830002,92.080002,91.04571557142857,90.25785763333333
90.82,92.0,90.769997,91.980003,83.157768,64029000,0.011881198858499475,0.6793430849090342,0,1.0800009999999958,90.900002,90.360001,90.279999,92.18,91.01714457142857,90.519953
92.099998,93.730003,92.089996,92.93,84.016647,49482300,0.010328299293488996,0.5830325734498368,0,0.9499970000000104,91.980003,90.900002,90.360001,91.860001,91.17000157142857,90.77233386666667
93.519997,94.07,93.129997,93.519997,84.550034,38223000,0.006348832454535547,0.3362268590107737,0,0.5899969999999968,92.93,91.980003,90.900002,90.910004,91.5428577142857,91.010667
93.870003,94.059998,93.089996,93.480003,84.513885,28465000,-0.0004276518528973927,-0.08404930324038039,0,-0.03999400000000719,93.519997,92.93,91.980003,90.830002,91.9214292857143,91.24709556666667
93.669998,94.099998,93.199997,94.029999,85.011116,22891800,0.0058835684889742,0.30737128361079913,0,0.5499960000000073,93.480003,93.519997,92.93,90.279999,92.45714357142856,91.49423836666666
94.139999,95.989998,94.099998,95.970001,86.765053,56468000,0.02063173477221869,1.2220495215527232,0,1.9400019999999927,94.029999,93.480003,93.519997,90.360001,93.25857214285713,91.80147663333334
96.269997,96.800003,93.919998,95.349998,86.204521,65222000,-0.006460383385845758,-0.4581980714708381,0,-0.620002999999997,95.970001,94.029999,93.480003,90.900002,93.89428585714286,92.05538133333334
95.440002,95.949997,94.760002,95.389999,86.240677,36436000,0.00041951757565850123,-0.03150802961573135,0,0.04000100000000373,95.349998,95.970001,94.029999,91.980003,94.38142814285713,92.2558574
93.760002,95.550003,93.519997,95.040001,85.924271,39686000,-0.003669126781309595,-0.2850849112550155,0,-0.34999799999999937,95.389999,95.349998,95.970001,92.93,94.68285685714285,92.45238119999999
95.360001,95.889999,94.860001,95.220001,86.086998,34018000,0.0018939393740116106,0.0599353069048885,0,0.1799999999999926,95.040001,95.389999,95.349998,93.519997,94.92571457142857,92.60076223333334
95.860001,96.889999,95.650002,96.449997,87.199005,42810000,0.012917412172680054,0.7436088214178135,0,1.2299959999999999,95.220001,95.040001,95.389999,93.480003,95.34999942857144,92.80147633333333
96.800003,96.849998,95.029999,95.32,86.177406,45477900,-0.01171588424207004,-0.7841431530729405,0,-1.129997000000003,96.449997,95.220001,95.040001,94.029999,95.53428528571429,92.9852382
96.970001,97.099998,94.739998,94.779999,85.689194,53396300,-0.005665138480906329,-0.408877146115617,0,-0.5400009999999895,95.32,96.449997,95.220001,95.970001,95.364285,93.1086668
95.029999,95.279999,92.57,93.089996,84.161293,57298000,-0.01783079782476049,-1.1633888351166055,0,-1.6900030000000044,94.779999,95.32,96.449997,95.349998,95.04142757142857,93.14109526666667
93.620003,94.739998,93.019997,94.43,85.372757,49988000,0.014394715410665615,0.8352308642314822,0,1.3400040000000075,93.089996,94.779999,95.32,95.389999,94.90428485714286,93.20614296666666
94.989998,95.0,93.720001,93.940002,84.929779,39079000,-0.005189007730594053,-0.37934761496160624,0,-0.48999799999999993,94.43,93.089996,94.779999,95.040001,94.74714214285714,93.26333340000001
94.68,94.889999,94.120003,94.720001,85.634956,55197000,0.008303161415729843,0.45743393901331997,0,0.7799989999999895,93.940002,94.43,93.089996,95.220001,94.67571357142857,93.29733353333333
95.419998,97.879997,95.169998,97.190002,87.868057,92918000,0.02607686839023593,1.5597555880177305,0,2.4700010000000105,94.720001,93.940002,94.43,96.449997,94.78142857142858,93.3953336
97.040001,97.32,96.419998,97.029999,87.723373,45729000,-0.0016462907367776891,-0.1596290360415707,0,-0.16000300000000323,97.190002,94.720001,93.940002,95.32,95.02571414285715,93.5010002
96.849998,97.839996,96.639999,97.669998,88.301987,43469000,0.006595887937708822,0.35154918923697653,0,0.6399990000000031,97.029999,97.190002,94.720001,94.779999,95.43857114285716,93.68033343333335
97.82,99.239998,97.550003,99.019997,89.522507,55318000,0.013822043899294423,0.7997138949431954,0,1.3499989999999968,97.669998,97.029999,97.190002,93.089996,96.28571414285715,93.93833336666667
99.330002,99.440002,98.25,98.379997,88.943916,43143000,-0.006463340935063844,-0.4583814980647258,0,-0.6400000000000006,99.019997,97.669998,97.029999,94.43,96.84999942857144,94.14433336666667
98.440002,98.699997,97.669998,98.150002,88.735962,33010000,-0.0023378227994863554,-0.20251771226414142,0,-0.2299950000000024,98.379997,99.019997,97.669998,93.940002,97.451428,94.3466667
97.160004,97.449997,95.330002,95.599998,86.43055,56843000,-0.025980682099221997,-1.6688429806983642,0,-2.5500040000000013,98.150002,98.379997,99.019997,94.720001,97.57714185714285,94.46066663333335
94.900002,96.620003,94.809998,96.129997,86.909714,48511000,0.0055439227101239386,0.2863065223003628,0,0.5299990000000037,95.599998,98.150002,98.379997,97.190002,97.42571257142858,94.60299983333334
96.370003,96.580002,95.169998,95.589996,86.421494,39958000,-0.005617403691378531,-0.40591664429218555,0,-0.5400010000000037,96.129997,95.599998,98.150002,97.029999,97.21999785714286,94.75899956666666
95.360001,95.68,94.360001,95.120003,85.996597,55933000,-0.004916759280960803,-0.3624628221398793,0,-0.4699930000000023,95.589996,96.129997,95.599998,97.669998,96.85571285714286,94.9019996
94.75,95.480003,94.709999,94.959999,85.851921,38558000,-0.001682127785466947,-0.1618516424265672,0,-0.1600040000000007,95.120003,95.589996,96.129997,99.019997,96.27571314285716,95.05799959999999
94.93,95.949997,94.099998,94.480003,85.842827,46711000,-0.00505471782913558,-0.37101898290793994,0,-0.47999599999999987,94.959999,95.120003,95.589996,98.379997,95.71857114285714,95.19533299999999
94.260002,94.82,93.279999,94.739998,86.079079,41865000,0.002751852156482215,0.11314288112851152,0,0.25999500000000353,94.480003,94.959999,95.120003,98.150002,95.2314277142857,95.32333286666668
95.269997,96.080002,94.839996,95.989998,87.214798,36585000,0.013194004922820524,0.7607630468630082,0,1.25,94.739998,94.480003,94.959999,95.599998,95.287142,95.45699936666666
96.040001,96.879997,95.610001,95.970001,87.196617,33795000,-0.00020832378806801,-0.07044662179399123,0,-0.019997000000003595,95.989998,94.739998,94.480003,96.129997,95.26428542857143,95.55833273333333
96.150002,97.239998,96.040001,97.239998,88.350533,31916000,0.013233270675906406,0.7631983007891089,0,1.2699970000000036,95.970001,95.989998,94.739998,95.589996,95.5,95.68233276666666
97.330002,97.57,96.800003,97.5,88.586761,28116000,0.0026738174141056614,0.10830318246466274,0,0.26000200000000007,97.239998,95.970001,95.989998,95.120003,95.83999957142858,95.81633266666667
97.900002,98.190002,96.860001,97.980003,89.022903,48951000,0.004923107692307749,0.24780370264954757,0,0.4800029999999964,97.5,97.239998,95.970001,94.959999,96.27142871428573,95.94799946666667
98.489998,99.370003,97.980003,99.160004,90.095024,47572000,0.012043283974996433,0.6893955704795612,0,1.1800010000000043,97.980003,97.5,97.239998,94.480003,96.94000028571429,96.0543329
99.410004,100.68,99.32,100.529999,91.33976,69399000,0.013816003879951522,0.7993392941864914,0,1.369995000000003,99.160004,97.980003,97.5,94.739998,97.76714328571428,96.2269996
100.440002,101.089996,99.949997,100.57,91.376114,52699000,0.0003979011280004219,-0.03284867725115427,0,0.04000099999998952,100.529999,99.160004,97.980003,95.989998,98.4214292857143,96.39966629999999
100.57,100.940002,100.110001,100.580002,91.385193,33478000,9.945311723180694e-05,-0.0513583614630314,0,0.010002000000000066,100.57,100.529999,99.160004,95.970001,99.08000085714285,96.584333
100.290001,101.470001,100.190002,101.32,92.057549,44184000,0.007357307469530561,0.39877227191217796,0,0.7399979999999999,100.580002,100.57,100.529999,97.239998,99.66285828571428,96.7876663
101.790001,102.169998,101.279999,101.540001,92.257446,40270000,0.002171348203711121,0.07714014543639836,0,0.22000100000001055,101.32,100.580002,100.57,97.5,100.24000128571427,96.9573331
101.419998,101.5,100.860001,100.889999,91.66684,33152000,-0.006401437793958631,-0.4545422779920911,0,-0.6500020000000006,101.540001,101.32,100.580002,97.980003,100.65571499999999,97.14299973333333
101.019997,102.57,100.699997,102.129997,92.793495,52369000,0.012290593837749997,0.7047336772749861,0,1.239998,100.889999,101.540001,101.32,99.160004,101.0799997142857,97.38799966666667
101.589996,102.779999,101.559998,102.25,92.902527,68460000,0.0011750024823753424,0.015346988831718556,0,0.12000299999999697,102.129997,100.889999,101.540001,100.529999,101.32571414285714,97.69333313333333
102.860001,102.900002,102.199997,102.5,93.129669,44595000,0.0024449877750611915,0.09411121534073114,0,0.25,102.25,102.129997,100.889999,100.57,101.60142842857142,97.96233313333333
103.059998,103.739998,102.720001,103.300003,93.85656,53564000,0.007804907317073173,0.4265323223476334,0,0.8000030000000038,102.5,102.25,102.129997,100.580002,101.99000000000001,98.27433316666665
103.099998,103.199997,98.580002,98.940002,89.895134,125421000,-0.042207172055938824,-2.675206548652857,0,-4.360000999999997,103.300003,102.5,102.25,101.32,101.65000028571428,98.41499986666668
98.849998,100.089996,97.790001,98.120003,89.150085,85718000,-0.008287840948295155,-0.5715366134314006,0,-0.8199990000000099,98.940002,103.300003,102.5,101.540001,101.16142914285716,98.4459999
98.800003,99.389999,98.309998,98.970001,89.922386,58457000,0.008662841153806333,0.4797412023522875,0,0.8499979999999994,98.120003,98.940002,103.300003,100.889999,100.88714371428571,98.51066663333334
99.300003,99.309998,98.050003,98.360001,89.368134,46356700,-0.006163483821728932,-0.4397844216016585,0,-0.6099999999999994,98.970001,98.120003,98.940002,102.129997,100.34857285714286,98.53366673333333
99.080002,103.080002,96.139999,97.989998,89.031967,189846300,-0.0037617222065704503,-0.290827660474985,0,-0.370002999999997,98.360001,98.970001,98.120003,102.25,99.74000114285715,98.49933343333332
98.010002,101.110001,97.760002,101.0,91.766808,100869600,0.030717441182109173,1.8475629576114823,0,3.010002,97.989998,98.360001,98.970001,102.5,99.52571542857143,98.58666686666666
100.410004,101.440002,99.620003,101.43,92.157471,62353100,0.004257425742574261,0.2065182451141433,0,0.4300000000000068,101.0,97.989998,98.360001,103.300003,99.25857214285715,98.69600013333334
101.209999,102.190002,101.080002,101.660004,92.366486,62626100,0.002267613132209245,0.08311047649201614,0,0.23000399999999388,101.43,101.0,97.989998,98.940002,99.64714385714285,98.89800033333333
102.809998,103.050003,101.440002,101.629997,92.339211,61316500,-0.00029517016347946345,-0.07583281612536649,0,-0.030006999999997674,101.660004,101.43,101.0,98.120003,100.14857157142858,99.08133366666667
99.800003,101.260002,98.889999,100.860001,91.639603,66908100,-0.007576463866273753,-0.5274171531948525,0,-0.7699960000000061,101.629997,101.660004,101.43,98.970001,100.41857157142859,99.2570005
101.269997,101.800003,100.589996,101.580002,92.293785,60926500,0.007138617815401371,0.38520918456603975,0,0.7200009999999963,100.860001,101.629997,101.660004,98.360001,100.87857171428571,99.47233380000002
101.93,102.349998,101.559998,101.790001,92.484581,37299400,0.0020673262046204677,0.07068872245891727,0,0.20999900000001048,101.580002,100.860001,101.629997,97.989998,101.4214292857143,99.70000053333334
102.290001,102.349998,100.5,100.959999,91.730469,70902400,-0.008154062204990153,-0.5632396833012241,0,-0.8300020000000075,101.790001,101.580002,100.860001,101.0,101.41571485714285,99.9160004
101.800003,102.139999,100.580002,101.059998,91.821304,52788400,0.0009904813885743824,0.0039030285657749844,0,0.09999899999999684,100.959999,101.790001,101.580002,101.43,101.36285742857144,100.12666706666666
100.599998,102.940002,100.540001,102.639999,93.256874,63402200,0.015634286871844205,0.9121088311691115,0,1.58000100000001,101.059998,100.959999,101.790001,101.660004,101.50285671428571,100.34833376666666
102.160004,102.849998,101.199997,101.75,92.448242,60171800,-0.008671073739975443,-0.5953046323080209,0,-0.8899990000000031,102.639999,101.059998,100.959999,101.629997,101.52,100.5410004
100.510002,100.709999,97.720001,97.870003,88.922958,100092000,-0.038132648648648626,-2.4225054454067227,0,-3.879997000000003,101.75,102.639999,101.059998,100.860001,101.09285742857142,100.56200056666667
98.529999,100.75,98.400002,100.75,91.53968,62370500,0.02942675908572312,1.7675151195960654,0,2.879997000000003,97.870003,101.75,102.639999,101.580002,100.97428571428573,100.6703339
98.650002,100.440002,98.629997,100.110001,90.95816,49766300,-0.006352347394540936,-0.4514977015222519,0,-0.6399990000000031,100.75,97.870003,101.75,101.790001,100.73428571428572,100.74133383333333
100.809998,101.540001,100.529999,100.75,91.53968,55264100,0.006392957682619604,0.33896349657625635,0,0.6399990000000031,100.110001,100.75,97.870003,100.959999,100.70428585714286,100.7943337
100.589996,100.690002,98.699997,99.18,90.113167,51491300,-0.015583126550868465,-1.0239887252458646,0,-1.5699999999999932,100.75,100.110001,100.75,101.059998,100.43571471428571,100.74933373333333
99.269997,100.220001,98.040001,99.900002,90.767372,47757800,0.007259548296027374,0.39270926808883877,0,0.7200019999999938,99.18,100.75,100.110001,102.639999,100.04428657142856,100.72700046666667
99.440002,100.209999,99.040001,99.620003,90.512955,43469600,-0.002802792736680826,-0.23135505208530885,0,-0.27999900000000366,99.900002,99.18,100.75,101.75,99.74000128571427,100.6950005
99.949997,100.650002,99.419998,99.620003,90.512955,37051200,0.0,-0.057526423327832164,0,0.0,99.620003,99.900002,99.18,97.870003,99.99000128571427,100.63833393333333
99.43,100.120003,98.730003,98.75,89.722481,42094200,-0.008733215958646401,-0.5991586799220846,0,-0.870002999999997,99.620003,99.620003,99.900002,100.75,99.704287,100.5453339
98.760002,101.110001,98.309998,100.800003,91.585068,57404700,0.02075952405063286,1.2299749863029097,0,2.050003000000004,98.75,99.620003,99.620003,100.110001,99.8028587142857,100.54233403333335
101.540001,102.379997,100.610001,101.019997,91.784966,77376500,0.0021824800937753075,0.07783054296740811,0,0.2199939999999998,100.800003,98.75,99.620003,100.75,99.84142971428571,100.50533403333334
100.690002,102.029999,100.300003,100.730003,91.521469,66331600,-0.0028706593606413477,-0.23556412613743713,0,-0.2899940000000072,101.019997,100.800003,98.75,99.18,100.06285871428572,100.45466746666668
101.330002,101.779999,99.809998,99.809998,90.685585,53583400,-0.009133376080610267,-0.6239765283395092,0,-0.9200050000000033,100.730003,101.019997,100.800003,99.900002,100.050001,100.36500073333333
100.389999,100.519997,98.57,98.75,89.722481,63688600,-0.010620158513578892,-0.7161864688753556,0,-1.0599979999999931,99.809998,100.730003,101.019997,99.620003,99.92571485714286,100.21333396666667
97.970001,99.150002,95.18,97.540001,88.6231,100933600,-0.012253154430379665,-0.8174645395899944,0,-1.2099989999999963,98.75,99.809998,100.730003,99.620003,99.62857171428573,100.16666726666666
95.550003,97.720001,95.410004,96.260002,87.460114,72154500,-0.013122811019860459,-0.8714004623076953,0,-1.2799990000000037,97.540001,98.75,99.809998,98.75,99.27285771428572,100.10466723333333
97.5,99.0,96.809998,97.669998,88.741211,68179700,0.01464778693854596,0.8509263083124082,0,1.4099960000000067,96.260002,97.540001,98.75,100.800003,98.82571414285714,100.0613338
98.32,99.959999,98.220001,99.760002,90.640167,77517300,0.021398628471354986,1.2696121109582743,0,2.0900039999999933,97.669998,96.260002,97.540001,101.019997,98.64571485714285,100.10800049999999
103.019997,103.019997,101.269997,102.470001,93.102417,94623900,0.02716518590286321,1.6272528161919346,0,2.7099989999999963,99.760002,97.669998,96.260002,100.730003,98.894286,100.25733393333334
102.839996,104.110001,102.599998,102.989998,93.574875,68263100,0.005074626670492632,0.2572008784963079,0,0.5199970000000036,102.470001,99.760002,97.669998,99.809998,99.34857171428573,100.3236672
104.080002,105.050003,103.629997,104.830002,95.246681,71074700,0.017865851400443722,1.0505100040113304,0,1.8400039999999933,102.989998,102.470001,99.760002,98.75,100.21714342857145,100.43700059999999
105.18,105.489998,104.529999,105.220001,95.601021,47053900,0.003720299461598797,0.17320578370034004,0,0.3899990000000031,104.830002,102.989998,102.470001,97.540001,101.31428628571427,100.55566716666667
104.849998,105.480003,104.699997,105.110001,95.501068,34187700,-0.0010454286158009252,-0.12236369094673857,0,-0.10999999999999943,105.220001,104.830002,102.989998,96.260002,102.57857185714285,100.67166730000001
105.400002,106.739998,105.349998,106.739998,96.98204,48060900,0.015507534815835555,0.904247694739071,0,1.629997000000003,105.110001,105.220001,104.830002,97.669998,103.87428614285714,100.8676672
106.650002,107.370003,106.360001,107.339996,97.527191,52687900,0.0056211168375701615,0.29109408619921806,0,0.5999979999999994,106.739998,105.110001,105.220001,99.760002,104.95714242857143,101.05966699999999
106.959999,107.349998,105.900002,106.980003,97.200127,40654800,-0.0033537638663597713,-0.2655261681666459,0,-0.3599930000000029,107.339996,106.739998,105.110001,102.470001,105.60142842857144,101.23266706666666
108.010002,108.040001,107.209999,108.0,98.126854,44639300,0.009534464118495123,0.5337990792557386,0,1.0199970000000036,106.980003,107.339996,106.739998,102.989998,106.317143,101.46733376666666
108.220001,110.300003,108.010002,109.400002,99.398888,52282600,0.012962981481481561,0.7464350205722228,0,1.4000020000000006,108.0,106.980003,107.339996,104.830002,106.97000014285713,101.7453339
109.360001,109.489998,107.720001,108.599998,98.672043,41574400,-0.00731265068898268,-0.5110555142279387,0,-0.8000040000000013,109.400002,108.0,106.980003,105.220001,107.45285685714286,101.94400053333334
109.099998,109.300003,108.129997,108.860001,98.908249,37435900,0.0023941344823965593,0.09095730459449307,0,0.26000299999999754,108.599998,109.400002,108.0,105.110001,107.98857114285715,102.18100056666667
108.599998,108.790001,107.800003,108.699997,99.191124,34968500,-0.0014698144270639535,-0.14868401162922443,0,-0.1600040000000007,108.860001,108.599998,109.400002,106.739998,108.268571,102.54200036666667
108.75,109.32,108.550003,109.010002,99.474014,33691500,0.0028519320014332994,0.11934981251749098,0,0.31000500000000386,108.699997,108.860001,108.599998,107.339996,108.50714328571428,102.81733376666668
109.019997,109.330002,108.669998,108.830002,99.309769,27195500,-0.0016512246279933862,-0.1599350349594496,0,-0.18000000000000682,109.010002,108.699997,108.860001,106.980003,108.77142885714285,103.10800046666667
108.699997,109.75,108.400002,109.699997,100.103653,27442300,0.007994073178460459,0.43826435014345944,0,0.869995000000003,108.830002,109.010002,108.699997,108.0,109.01428557142856,103.4063337
109.379997,111.43,109.370003,111.25,101.518051,46942400,0.014129471671726623,0.8187805021255519,0,1.5500030000000038,109.699997,108.830002,109.010002,109.400002,109.27857099999999,103.80866703333332
111.800003,113.449997,111.599998,112.82,102.950714,59522900,0.01411235955056167,0.8177192118923118,0,1.5699999999999932,111.25,109.699997,108.830002,108.599998,109.88142842857143,104.23933363333335
113.150002,114.190002,111.209999,114.18,104.191765,44063600,0.012054600248183167,0.6900974034138881,0,1.3600000000000136,112.82,111.25,109.699997,108.860001,110.64142828571427,104.72466686666667
114.269997,117.279999,113.300003,113.989998,104.018387,46746700,-0.0016640567524961458,-0.16073088068045768,0,-0.1900020000000069,114.18,112.82,111.25,108.699997,111.3971427142857,105.2036667
113.940002,115.690002,113.889999,115.470001,105.368912,44224000,0.012983621598098516,0.7477151163573891,0,1.4800029999999964,113.989998,114.18,112.82,109.010002,112.31999971428571,105.76100006666667
115.440002,115.739998,113.800003,114.669998,104.638901,41869200,-0.006928232381326338,-0.4872139698944443,0,-0.8000029999999896,115.470001,113.989998,114.18,108.830002,113.15428485714286,106.22333323333334
114.910004,116.860001,114.849998,116.309998,106.135429,43395500,0.01430191007764714,0.8294750965755809,0,1.6399999999999864,114.669998,115.470001,113.989998,109.699997,114.09857071428573,106.73299993333333
